event_id,dataset_role,scenario,step,state,has_output,fresh_selected,invalidated,complete,suffix_revalidated,suffix_hard_valid,guard_raw_revalidated,raw_validation_attempted,original_candidate_identity,original_path_digest,output_path_digest,suffix_point_count,fallback_kind,evaluator_collision_horizon_m,lifecycle_collision_horizon_m,reason
DVE015,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE015,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE015,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE015,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE015,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE015,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NONE,5.2201512649553461,5.2201512649553461,FRESH_HARD_VALID_P3_M1
DVE015,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cebf7cd727e69b5b,cebf7cd727e69b5b,cebf7cd727e69b5b,60,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE016,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE017,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NONE,5.3688029092828771,5.3688029092828771,FRESH_HARD_VALID_P3_M1
DVE017,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE017,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE017,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE017,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE017,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE017,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NONE,5.3688029092828771,5.3688029092828771,FRESH_HARD_VALID_P3_M1
DVE017,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_5fc1bc133385802f,5fc1bc133385802f,5fc1bc133385802f,61,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE018,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,08dd6c73cd03a774,95,NONE,5.1764040549214094,5.1764040549214094,FRESH_HARD_VALID_P3_M1
DVE018,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,43b5af739ac13e0b,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE018,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,43b5af739ac13e0b,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE018,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,43b5af739ac13e0b,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE018,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,43b5af739ac13e0b,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE018,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE018,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,08dd6c73cd03a774,95,NONE,5.1764040549214094,5.1764040549214094,FRESH_HARD_VALID_P3_M1
DVE018,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_08dd6c73cd03a774,08dd6c73cd03a774,43b5af739ac13e0b,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE019,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,478371406d540558,98,NONE,6.1564783102357516,6.1564783102357516,FRESH_HARD_VALID_P3_M1
DVE019,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,76c772ea31d9ca38,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE019,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,76c772ea31d9ca38,92,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE019,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,76c772ea31d9ca38,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE019,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,bb62ec7b9a5ac068,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE019,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE019,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,478371406d540558,98,NONE,6.1564783102357516,6.1564783102357516,FRESH_HARD_VALID_P3_M1
DVE019,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_478371406d540558,478371406d540558,76c772ea31d9ca38,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE020,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,cf86fe0c77b35947,35,NONE,5.6330418170752417,5.6330418170752417,FRESH_HARD_VALID_P3_M1
DVE020,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,cf86fe0c77b35947,35,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE020,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,cf86fe0c77b35947,35,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE020,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,cf86fe0c77b35947,35,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE020,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,b7ec6d7dc4f2a91f,34,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE020,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE020,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,cf86fe0c77b35947,35,NONE,5.6330418170752417,5.6330418170752417,FRESH_HARD_VALID_P3_M1
DVE020,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_cf86fe0c77b35947,cf86fe0c77b35947,cf86fe0c77b35947,35,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE021,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE022,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,8c8e23a5462309a6,110,NONE,5.7090216205187119,5.7090216205187119,FRESH_HARD_VALID_P3_M1
DVE022,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,cf1857b2071188f2,93,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE022,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,cf1857b2071188f2,93,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE022,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,cf1857b2071188f2,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE022,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,a8d3fdcbba99fd04,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE022,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE022,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,8c8e23a5462309a6,110,NONE,5.7090216205187119,5.7090216205187119,FRESH_HARD_VALID_P3_M1
DVE022,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_8c8e23a5462309a6,8c8e23a5462309a6,cf1857b2071188f2,93,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE023,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE024,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NONE,1.1206386641861523,5.1315379369663514,FRESH_HARD_VALID_P3_M1
DVE024,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE024,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE024,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE024,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE024,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE024,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NONE,1.1206386641861523,5.1315379369663514,FRESH_HARD_VALID_P3_M1
DVE024,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_ba34849e0919dfa8,ba34849e0919dfa8,ba34849e0919dfa8,60,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE025,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE026,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE027,DEVELOPMENT,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_V3_FROZEN_ENTRY
DVE028,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,c2689998875add3c,185,NONE,5.2678054794127114,5.2678054794127114,FRESH_HARD_VALID_P3_M1
DVE028,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,3188a53ad200d59c,93,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE028,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,3188a53ad200d59c,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE028,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,3188a53ad200d59c,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE028,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,3188a53ad200d59c,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE028,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE028,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,c2689998875add3c,185,NONE,5.2678054794127114,5.2678054794127114,FRESH_HARD_VALID_P3_M1
DVE028,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_c2689998875add3c,c2689998875add3c,3188a53ad200d59c,93,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE029,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,1cb49b9c4b90cccf,109,NONE,5.2478203562989947,5.2478203562989947,FRESH_HARD_VALID_P3_M1
DVE029,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,825d864b1bfd6261,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE029,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,825d864b1bfd6261,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE029,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,825d864b1bfd6261,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE029,DEVELOPMENT,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,825d864b1bfd6261,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
DVE029,DEVELOPMENT,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
DVE029,DEVELOPMENT,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,1cb49b9c4b90cccf,109,NONE,5.2478203562989947,5.2478203562989947,FRESH_HARD_VALID_P3_M1
DVE029,DEVELOPMENT,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_RIGHT_1cb49b9c4b90cccf,1cb49b9c4b90cccf,825d864b1bfd6261,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
DVE030,DEVELOPMENT,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_7bfffdb6149d2531,7bfffdb6149d2531,7bfffdb6149d2531,34,NONE,4.4004657208201046,5.589327065244059,FRESH_HARD_VALID_P3_M1
DVE030,DEVELOPMENT,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_7bfffdb6149d2531,7bfffdb6149d2531,7bfffdb6149d2531,34,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
DVE030,DEVELOPMENT,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_7bfffdb6149d2531,7bfffdb6149d2531,7bfffdb6149d2531,34,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
DVE030,DEVELOPMENT,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_V3_MAIN_LEXICOGRAPHIC_LEFT_7bfffdb6149d2531,7bfffdb6149d2531,7bfffdb6149d2531,34,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
