development_event_id,generation_order,generator_stage,template,side,lateral_factor_id,d_target,d_mid,probe_source,s_probe,d_probe,root_type,root_index,probe_location_rule,probe_anchor_rule,analytic_branch_regime,lateral_constraint_semantics,transition_factor_id,entry_scale,entry_length_m,exit_scale,exit_length_m,transition_semantics,current_coupling_rule,currently_impossible_or_skipped,returned_by_policy,discarded_side,validator_executed,hard_valid,path_digest
DVE012,2003,M1,NEAR_BISECTED,RIGHT,LP_DVE012_9ca03f0831ce,-0.4058738239266747,-0.7704369119633369,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_a4d641f17d41,0.9127577302960436,0.10816735024051964,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,29f6101b5369c979
DVE012,2004,M1,NEAR_BISECTED,RIGHT,LP_DVE012_068e3d9dc40f,-0.4058738239266747,-0.7704369119633393,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_77b2f38fb686,0.7136694116555473,0.08457417192342324,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,0f23e7640eed57f3
DVE012,2005,M1,NEAR_BISECTED,RIGHT,LP_DVE012_a2b7585707c5,-0.4058738239266747,-0.7704369119633379,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_1014683dd7c2,0.6141252523352992,0.07277758276487506,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,804c41f709a826a0
DVE012,2006,M1,NEAR_BISECTED,RIGHT,LP_DVE012_1196f1fdc31b,-0.4058738239266747,-0.7704369119633375,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_ca2c44f0d876,0.5643531726751752,0.06687928818560095,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,654974bbd0eb1891
DVE012,2007,M1,NEAR_BISECTED,RIGHT,LP_DVE012_b708c8e8cca8,-0.4058738239266747,-0.7704369119633376,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_c2305b9acd49,0.5394671328451132,0.06393014089596391,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,99b9d059672d33b1
DVE012,2008,M1,NEAR_BISECTED,RIGHT,LP_DVE012_b44e118c70a0,-0.4058738239266747,-0.7704369119633353,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_8f971e3fb3b7,0.5270241129300821,0.062455567251145386,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,91684b1be879e178
DVE012,2009,M1,NEAR_BISECTED,RIGHT,LP_DVE012_a78ed06a0191,-0.4058738239266747,-0.7704369119633405,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_2efa0be1a223,0.5208026029725666,0.061718280428736116,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,9ccc0ce5cd215bbc
DVE012,2010,M1,NEAR_BISECTED,RIGHT,LP_DVE012_9d8cda72eab4,-0.4058738239266747,-0.7704369119633374,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_98f05e8b840f,0.5176918479938089,0.06134963701753149,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,8080fa827a6e4fb7
DVE012,2011,M1,NEAR_BISECTED,RIGHT,LP_DVE012_8bdec1d1b995,-0.4058738239266747,-0.77043691196334,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_5219c63d60a7,0.51613647050443,0.061165315311929175,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,e3cf68e3b42d6048
DVE012,2012,M1,NEAR_BISECTED,RIGHT,LP_DVE012_af265d07a2ee,-0.4058738239266747,-0.7704369119633383,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_ab4c925e1c1e,0.5153587817597406,0.06107315445912802,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,cad9c1a497814fdb
DVE012,2013,M1,NEAR_BISECTED,RIGHT,LP_DVE012_35d2a39f2ee2,-0.4058738239266747,-0.7704369119633387,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_ccd866058c2d,0.5149699373873959,0.061027074032727446,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,402f91e405433137
DVE012,2014,M1,NEAR_BISECTED,RIGHT,LP_DVE012_5d0397c3c12a,-0.4058738239266747,-0.7704369119633359,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_75f0f77537ed,0.5147755152012236,0.061004033819527154,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,30f693696f9c798d
DVE012,2015,M1,NEAR_BISECTED,RIGHT,LP_DVE012_0be99fa98202,-0.4058738239266747,-0.7704369119633391,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_313778cb00ea,0.5146783041081373,0.06099251371292701,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,fbfe8cb1d1d8ed72
DVE012,2016,M1,NEAR_BISECTED,RIGHT,LP_DVE012_5d0397c3c12a,-0.4058738239266747,-0.7704369119633359,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_cdf0ef1878b5,0.5146296985615942,0.06098675365962694,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,9667faa58acd568c
DVE012,2017,M1,NEAR_BISECTED,RIGHT,LP_DVE012_ead86c9c84b0,-0.4058738239266747,-0.7704369119633361,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_1905b0d6b288,0.5146053957883228,0.0609838736329769,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,930dc1a44b71c681
DVE012,2018,M1,NEAR_BISECTED,RIGHT,LP_DVE012_aed44e6b6a0d,-0.4058738239266747,-0.7704369119633362,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_c3bfe66cf618,0.514593244401687,0.06098243361965189,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,c537b5709a1817d3
DVE012,2019,M1,NEAR_BISECTED,RIGHT,LP_DVE012_b708c8e8cca8,-0.4058738239266747,-0.7704369119633376,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_8071034ae9b6,0.5145871687083691,0.060981713612989374,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,5193756c0e4f09dd
DVE012,2020,M1,NEAR_BISECTED,RIGHT,LP_DVE012_cf311362abf1,-0.4058738239266747,-0.7704369119633351,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_edfb248bd03a,0.5145841308617101,0.06098135360965812,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,e20496e245a44e7a
DVE012,2021,M1,NEAR_BISECTED,RIGHT,LP_DVE012_d0e07f397ecf,-0.4058738239266747,-0.770436911963337,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_aee5ea4b3d26,0.5145826119383806,0.06098117360799249,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,f2027de0d2c3a3c1
DVE012,2022,M1,NEAR_BISECTED,RIGHT,LP_DVE012_808640d3a64a,-0.4058738239266747,-0.7704369119633364,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_120a5184a221,0.5145818524767158,0.060981083607159675,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,c9fda35a60724935
DVE012,2023,M1,NEAR_BISECTED,RIGHT,LP_DVE012_8dc4167769eb,-0.4058738239266747,-0.7704369119633357,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16420911436709762,-0.7704369119633374,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE012_541b72c2c726,0.5145814727458835,0.06098103860674327,7.397546202396385,18.55678634265873,fixed NEAR_BISECTED transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,c677142e7a25688a
DVE013,2000,M1,ZERO_BOUNDARY_SHORT,RIGHT,LP_DVE013_5fb870424e21,-0.6636540297723931,-0.6636540297723931,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE013_1779cb3c698b,0.5145810930150512,0.8139859695275161,0.4971684162574945,1.2471497743156634,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,cb5f312d80e9ca42
DVE013,2001,M1,ZERO_BOUNDARY_SHORT,LEFT,LP_DVE013_b81714c7fd70,0.5629339357582317,0.5629339357582317,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE013_1779cb3c698b,0.5145810930150512,0.7192489873857647,0.4971684162574945,3.07176990033179,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,694e2869d04c3994
DVE013,2002,M1,ZERO_BOUNDARY_SPAN,RIGHT,LP_DVE013_5fb870424e21,-0.6636540297723931,-0.6636540297723931,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE013_381f56fa61da,0.7136694116555473,0.8139859695275161,0.4971684162574945,1.2471497743156634,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,cb5f312d80e9ca42
DVE013,2003,M1,ZERO_BOUNDARY_SPAN,LEFT,LP_DVE013_b81714c7fd70,0.5629339357582317,0.5629339357582317,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE013_381f56fa61da,0.7136694116555473,0.7192489873857647,0.4971684162574945,3.07176990033179,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,694e2869d04c3994
DVE014,0,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,LP_DVE014_8a71a82f5ce7,-0.37068151566060736,-0.4506815156606081,FROZEN_V1,0.16805805978815336,-0.4506815156606074,ACTIVE_OUTER,0,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,existingTargetAnchor + CURVATURE_CONTINUITY probe analytic d_mid root,TP_DVE014_b44747f8d50e,0.5145810930150512,0.06305407648511428,0.6049868191659147,1.5176128456960238,M0 adaptive entry endpoint/bisection x three exit ratios,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,only canonical retained side proceeds; V2/M1 run only when M0 has no hard-valid,False,True,True,False,0e507f99fdbd7955
DVE014,1,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,LP_DVE014_8a71a82f5ce7,-0.37068151566060736,-0.4506815156606081,FROZEN_V1,0.16805805978815336,-0.4506815156606074,ACTIVE_OUTER,0,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,existingTargetAnchor + CURVATURE_CONTINUITY probe analytic d_mid root,TP_DVE014_0b66e9411789,0.5145810930150512,0.06305407648511428,3.94735730932694,9.901968058487197,M0 adaptive entry endpoint/bisection x three exit ratios,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,only canonical retained side proceeds; V2/M1 run only when M0 has no hard-valid,False,True,True,False,7c208f902c8e64a5
DVE014,2,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,LP_DVE014_8a71a82f5ce7,-0.37068151566060736,-0.4506815156606081,FROZEN_V1,0.16805805978815336,-0.4506815156606074,ACTIVE_OUTER,0,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,existingTargetAnchor + CURVATURE_CONTINUITY probe analytic d_mid root,TP_DVE014_b7c83107963c,0.5145810930150512,0.06305407648511428,7.397546202396385,18.556786342658725,M0 adaptive entry endpoint/bisection x three exit ratios,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,only canonical retained side proceeds; V2/M1 run only when M0 has no hard-valid,False,True,True,False,b1b7d501bbcd8747
DVE014,3,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,LP_DVE014_11627810fad8,-0.37068151566060736,-0.4506815156606085,FROZEN_V1,0.16805805978815336,-0.4506815156606074,ACTIVE_OUTER,0,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,existingTargetAnchor + CURVATURE_CONTINUITY probe analytic d_mid root,TP_DVE014_89ce1de33415,1.310934367577036,0.1606350427604024,0.6049868191659147,1.5176128456960238,M0 adaptive entry endpoint/bisection x three exit ratios,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,only canonical retained side proceeds; V2/M1 run only when M0 has no hard-valid,False,True,True,False,e365d1cff464920b
DVE014,4,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,LP_DVE014_11627810fad8,-0.37068151566060736,-0.4506815156606085,FROZEN_V1,0.16805805978815336,-0.4506815156606074,ACTIVE_OUTER,0,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,existingTargetAnchor + CURVATURE_CONTINUITY probe analytic d_mid root,TP_DVE014_1d5c4e2d6fa7,1.310934367577036,0.1606350427604024,3.94735730932694,9.901968058487197,M0 adaptive entry endpoint/bisection x three exit ratios,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,only canonical retained side proceeds; V2/M1 run only when M0 has no hard-valid,False,True,True,False,30210f5301e614a2
DVE014,5,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,LP_DVE014_11627810fad8,-0.37068151566060736,-0.4506815156606085,FROZEN_V1,0.16805805978815336,-0.4506815156606074,ACTIVE_OUTER,0,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,existingTargetAnchor + CURVATURE_CONTINUITY probe analytic d_mid root,TP_DVE014_ee7bcbe8940e,1.310934367577036,0.1606350427604024,7.397546202396385,18.556786342658725,M0 adaptive entry endpoint/bisection x three exit ratios,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,only canonical retained side proceeds; V2/M1 run only when M0 has no hard-valid,False,True,True,False,343c178bc3f9f0ba
DVE014,2000,M1,ZERO_BOUNDARY_SHORT,RIGHT,LP_DVE014_519f9651de02,-0.3789130544784104,-0.3789130544784104,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE014_a4721fd7ee0c,0.5145810930150512,0.06305407648511428,0.4971684162574945,1.2471497743156634,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,a0f45e0a39cf9daf
DVE014,2001,M1,ZERO_BOUNDARY_SPAN,RIGHT,LP_DVE014_519f9651de02,-0.3789130544784104,-0.3789130544784104,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE014_1fe48e58eb92,0.7136694116555473,0.08744931805393633,0.4971684162574945,1.2471497743156634,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,a0f45e0a39cf9daf
DVE014,2002,M1,NEAR_LONG,RIGHT,LP_DVE014_fb86013569ed,-0.37068151566060736,-0.6340907578303054,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,0.16805805978815336,-0.6340907578303038,ACTIVE_OUTER,0,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,branch near/far target + BOTTLENECK_CENTER active/inactive analytic d_mid root,TP_DVE014_ee7bcbe8940e,1.310934367577036,0.1606350427604024,7.397546202396385,18.556786342658725,fixed NEAR_LONG transition pairing,ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,analytic lateral result is not crossed with other event transition pairs,True,False,True,False,cae2fe5285cbd8d4
DVE015,2000,M1,ZERO_BOUNDARY_SHORT,RIGHT,LP_DVE015_a0fd9e777f4c,-0.3418345568903602,-0.3418345568903602,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE015_30aa1dd02481,0.5145810930150512,0.013855104135025501,0.4971684162574945,1.2471497743156634,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,162471aa1f3ff26f
DVE015,2001,M1,ZERO_BOUNDARY_SPAN,RIGHT,LP_DVE015_a0fd9e777f4c,-0.3418345568903602,-0.3418345568903602,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,,,ZERO_INTERFACE,0,NONE,NONE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,boundary_inset target with hard coupling d_mid=d_target; no probe/root,TP_DVE015_8f6b8ac6b72e,0.7136694116555473,0.01921556028911613,0.4971684162574945,1.2471497743156634,"SHORT=(entry_min,exit_min) or SPAN=(entry_quarter,exit_span)",ONLY_THIS_OBSERVED_FULL_TUPLE_IS_LEGAL,alternate d_mid and cross-template transition combinations impossible,True,False,True,False,162471aa1f3ff26f
