event_id,dataset_role,repeat,evaluation_wall_ms,gqsc_generation_ms,exact_validation_ms,final_ranking_ms,lifecycle_ms,fallback_ms,callback_total_ms,new_gqsc_evaluations,same_input_cache_reuses,safe_stop_escape_evaluations,pair_proxy_count,reconstruction_count,validator_count,outcome
DVE014,DEVELOPMENT,3,8.695812,5.303295,3.3582650000000003,0.004547,0.560411,0.0,9.258307,1,0,0,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,4,8.70272,5.29247,3.377924000000001,0.004445999999999999,0.572557,0.0,9.277275,1,0,0,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,5,8.666045,5.28541,3.3476429999999997,0.00443,0.5744779999999999,0.0,9.242582,1,0,0,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,6,8.863848,5.312719,3.5174659999999998,0.004672,0.579918,0.0,9.446001,1,0,0,128,12,12,FRESH_SELECTED
DVE015,DEVELOPMENT,0,9.189445,5.170668000000001,3.987683,0.005063,0.351224,0.0,9.542794,1,0,0,128,12,10,FRESH_SELECTED
DVE015,DEVELOPMENT,1,9.182195,5.169794,3.9804569999999995,0.005139,0.34468200000000004,0.0,9.528811,1,0,0,128,12,10,FRESH_SELECTED
DVE015,DEVELOPMENT,2,9.178586,5.201441,3.9443779999999995,0.005341,0.344126,0.0,9.524957,1,0,0,128,12,10,FRESH_SELECTED
DVE015,DEVELOPMENT,3,9.178723,5.1665339999999995,3.980517,0.004973,0.352204,0.0,9.533076999999999,1,0,0,128,12,10,FRESH_SELECTED
DVE015,DEVELOPMENT,4,9.181678,5.169422,3.980046,0.005199,0.34381900000000004,0.0,9.527706,1,0,0,128,12,10,FRESH_SELECTED
DVE015,DEVELOPMENT,5,9.200111000000001,5.200941000000001,3.9680410000000004,0.00512,0.34974299999999997,0.0,9.552072,1,0,0,128,12,10,FRESH_SELECTED
DVE015,DEVELOPMENT,6,9.088724000000001,5.150340999999998,3.9088070000000004,0.004857,0.344267,0.0,9.434979,1,0,0,128,12,10,FRESH_SELECTED
DVE016,DEVELOPMENT,0,9.047777,5.827597999999999,3.1930370000000003,0.000237,0.0,15.137051999999999,24.186404,2,1,1,128,12,12,NO_SAFE_PATH
DVE016,DEVELOPMENT,1,9.025098,5.81668,3.18055,0.000235,0.0,15.139166999999999,24.165788,2,1,1,128,12,12,NO_SAFE_PATH
DVE016,DEVELOPMENT,2,9.055519,5.854856999999998,3.1743710000000007,0.000232,0.0,15.160643,24.217714,2,1,1,128,12,12,NO_SAFE_PATH
DVE016,DEVELOPMENT,3,9.042455,5.8286549999999995,3.1855840000000004,0.000247,0.0,15.157926999999999,24.201789,2,1,1,128,12,12,NO_SAFE_PATH
DVE016,DEVELOPMENT,4,9.069668,5.839341,3.2031319999999996,0.000224,0.0,15.169176,24.240394000000002,2,1,1,128,12,12,NO_SAFE_PATH
DVE016,DEVELOPMENT,5,9.046339,5.861135999999998,3.1576830000000005,0.00023999999999999998,0.0,15.160549000000001,24.208248,2,1,1,128,12,12,NO_SAFE_PATH
DVE016,DEVELOPMENT,6,9.06728,5.851838999999999,3.1883190000000003,0.00023400000000000002,0.0,15.154301,24.223187000000003,2,1,1,128,12,12,NO_SAFE_PATH
DVE017,DEVELOPMENT,0,6.542894,4.326696,2.1833430000000003,0.005525,0.356829,0.0,6.901826,1,0,0,128,12,11,FRESH_SELECTED
DVE017,DEVELOPMENT,1,6.5748429999999995,4.338733,2.2029340000000004,0.005806,0.356548,0.0,6.9334430000000005,1,0,0,128,12,11,FRESH_SELECTED
DVE017,DEVELOPMENT,2,6.536988999999999,4.3259620000000005,2.177282,0.005517,0.356142,0.0,6.894957000000001,1,0,0,128,12,11,FRESH_SELECTED
DVE017,DEVELOPMENT,3,6.595363,4.366767000000001,2.195198,0.005789,0.353293,0.0,6.950708,1,0,0,128,12,11,FRESH_SELECTED
DVE017,DEVELOPMENT,4,6.542175,4.338701,2.171205,0.005511,0.353099,0.0,6.897234,1,0,0,128,12,11,FRESH_SELECTED
DVE017,DEVELOPMENT,5,6.558329,4.321860000000001,2.2039020000000002,0.005619,0.354403,0.0,6.914518,1,0,0,128,12,11,FRESH_SELECTED
DVE017,DEVELOPMENT,6,6.543125,4.339027000000001,2.171988,0.005371000000000001,0.35249,0.0,6.897608,1,0,0,128,12,11,FRESH_SELECTED
DVE018,DEVELOPMENT,0,10.981778,5.433544000000003,5.513429999999999,0.006048,0.560287,0.0,11.544212,1,0,0,128,12,12,FRESH_SELECTED
DVE018,DEVELOPMENT,1,10.989476,5.463247000000001,5.491668999999999,0.00594,0.565197,0.0,11.556591000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE018,DEVELOPMENT,2,10.997532,5.447008,5.513328,0.005791,0.55253,0.0,11.552192999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE018,DEVELOPMENT,3,10.990027,5.415473999999998,5.539917000000001,0.005928,0.570666,0.0,11.562717000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE018,DEVELOPMENT,4,10.975707,5.432638000000002,5.508321999999999,0.006026,0.5575869999999999,0.0,11.535392,1,0,0,128,12,12,FRESH_SELECTED
DVE018,DEVELOPMENT,5,10.964836,5.4431059999999984,5.486344,0.006189,0.548596,0.0,11.515471,1,0,0,128,12,12,FRESH_SELECTED
DVE018,DEVELOPMENT,6,10.979014,5.420616,5.524640000000001,0.005556,0.5598780000000001,0.0,11.541075000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,0,10.793318,5.469153,5.290342,0.005879,0.594678,0.0,11.390046,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,1,10.761529000000001,5.440887,5.286978000000001,0.0055309999999999995,0.581788,0.0,11.345299,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,2,10.801224,5.472857,5.294541000000001,0.005551,0.574391,0.0,11.377854,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,3,10.784436,5.4673620000000005,5.283163,0.005619,0.605853,0.0,11.392563,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,4,10.777674000000001,5.454297999999999,5.289141000000001,0.005898,0.6014510000000001,0.0,11.381289,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,5,10.731356,5.462515000000001,5.234051,0.005724,0.584322,0.0,11.317703,1,0,0,128,12,12,FRESH_SELECTED
DVE019,DEVELOPMENT,6,10.811678,5.459244,5.318144,0.00531,0.5783189999999999,0.0,11.391926,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,0,6.128889,4.544239999999999,1.553327,0.0038669999999999998,0.222142,0.0,6.353212999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,1,6.187805,4.565292,1.590279,0.003754,0.20343899999999998,0.0,6.393372,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,2,6.175676999999999,4.581702,1.5607449999999998,0.0036509999999999997,0.209813,0.0,6.387472,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,3,6.167212,4.558276,1.578341,0.003886,0.201807,0.0,6.3710379999999995,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,4,6.143629,4.545524,1.5667020000000003,0.003686,0.211975,0.0,6.357848,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,5,6.1999889999999995,4.565528,1.602907,0.003899,0.203863,0.0,6.4058329999999994,1,0,0,128,12,12,FRESH_SELECTED
DVE020,DEVELOPMENT,6,6.143943,4.542927000000001,1.569053,0.0037890000000000003,0.21239,0.0,6.358332000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE021,DEVELOPMENT,0,12.068866,7.3990860000000005,4.6380799999999995,0.00022,0.0,20.970866,33.041407,2,1,1,128,12,12,NO_SAFE_PATH
DVE021,DEVELOPMENT,1,12.085045000000001,7.414840999999999,4.641141999999999,0.000237,0.0,21.096735,33.183655,2,1,1,128,12,12,NO_SAFE_PATH
DVE021,DEVELOPMENT,2,12.070475,7.409874999999999,4.632226999999999,0.00023300000000000003,0.0,21.105038,33.177227,2,1,1,128,12,12,NO_SAFE_PATH
DVE021,DEVELOPMENT,3,12.059569,7.432414,4.596588,0.000235,0.0,20.890171,32.951337,2,1,1,128,12,12,NO_SAFE_PATH
DVE021,DEVELOPMENT,4,12.033735,7.406524,4.598273999999999,0.00022600000000000002,0.0,20.993347,33.028881999999996,2,1,1,128,12,12,NO_SAFE_PATH
DVE021,DEVELOPMENT,5,12.100040000000002,7.406001999999999,4.664447,0.000176,0.0,21.031675,33.133360999999994,2,1,1,128,12,12,NO_SAFE_PATH
DVE021,DEVELOPMENT,6,12.085873,7.457667000000001,4.596766999999999,0.000323,0.0,21.087455000000002,33.175233,2,1,1,128,12,12,NO_SAFE_PATH
DVE022,DEVELOPMENT,0,20.298906,9.007179000000002,11.255285999999998,0.005736,0.765512,0.0,21.066654,1,0,0,128,12,12,FRESH_SELECTED
DVE022,DEVELOPMENT,1,20.273653,9.033146,11.205223999999998,0.005658000000000001,0.782649,0.0,21.05883,1,0,0,128,12,12,FRESH_SELECTED
DVE022,DEVELOPMENT,2,20.280987,9.041687000000001,11.20614,0.00541,0.774914,0.0,21.05836,1,0,0,128,12,12,FRESH_SELECTED
DVE022,DEVELOPMENT,3,20.249197,9.040747,11.17509,0.005442,0.77678,0.0,21.028167,1,0,0,128,12,12,FRESH_SELECTED
DVE022,DEVELOPMENT,4,20.307472,9.065560999999999,11.207722,0.005355,0.7805489999999999,0.0,21.090272000000002,1,0,0,128,12,12,FRESH_SELECTED
DVE022,DEVELOPMENT,5,20.327362,9.004906999999998,11.288437000000002,0.005548,0.77497,0.0,21.104662,1,0,0,128,12,12,FRESH_SELECTED
DVE022,DEVELOPMENT,6,20.215767,9.039174999999998,11.142546,0.0053620000000000004,0.775615,0.0,20.993526000000003,1,0,0,128,12,12,FRESH_SELECTED
DVE023,DEVELOPMENT,0,10.035212,6.433985999999999,3.571501,0.000241,0.0,16.573387999999998,26.610208999999998,2,1,1,128,12,12,NO_SAFE_PATH
DVE023,DEVELOPMENT,1,10.085414,6.469173,3.583102,0.00029299999999999997,0.0,16.600017,26.686913,2,1,1,128,12,12,NO_SAFE_PATH
DVE023,DEVELOPMENT,2,10.110484,6.498276,3.5835749999999997,0.000237,0.0,16.604094,26.716098000000002,2,1,1,128,12,12,NO_SAFE_PATH
DVE023,DEVELOPMENT,3,10.089305,6.4530590000000005,3.6066400000000005,0.00023999999999999998,0.0,16.587288,26.678241000000003,2,1,1,128,12,12,NO_SAFE_PATH
DVE023,DEVELOPMENT,4,10.075983,6.468565000000001,3.578264,0.00025,0.0,16.609334999999998,26.68672,2,1,1,128,12,12,NO_SAFE_PATH
DVE023,DEVELOPMENT,5,10.059695,6.467209999999999,3.563913,0.00023300000000000003,0.0,16.593130000000002,26.654484,2,1,1,128,12,12,NO_SAFE_PATH
DVE023,DEVELOPMENT,6,10.108535,6.478312,3.600888,0.00023799999999999998,0.0,16.568756,26.679026,2,1,1,128,12,12,NO_SAFE_PATH
DVE024,DEVELOPMENT,0,10.730827999999999,5.581581999999999,5.115412,0.005405999999999999,0.34598700000000004,0.0,11.078987999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE024,DEVELOPMENT,1,10.715724,5.561227,5.1212110000000015,0.00562,0.35848,0.0,11.076103,1,0,0,128,12,12,FRESH_SELECTED
DVE024,DEVELOPMENT,2,10.641397999999999,5.532947,5.075113,0.0053609999999999994,0.36243400000000003,0.0,11.005767,1,0,0,128,12,12,FRESH_SELECTED
DVE024,DEVELOPMENT,3,10.734121,5.556795999999999,5.144836000000001,0.0053289999999999995,0.347196,0.0,11.083098,1,0,0,128,12,12,FRESH_SELECTED
DVE024,DEVELOPMENT,4,10.754669,5.578784,5.142327999999999,0.0056890000000000005,0.346416,0.0,11.103249,1,0,0,128,12,12,FRESH_SELECTED
DVE024,DEVELOPMENT,5,10.688943,5.598498999999999,5.057699,0.00539,0.34869799999999995,0.0,11.039575999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE024,DEVELOPMENT,6,10.697745000000001,5.558019,5.1064,0.005355,0.35709199999999996,0.0,11.056782,1,0,0,128,12,12,FRESH_SELECTED
DVE025,DEVELOPMENT,0,9.127009,5.8523510000000005,3.2452240000000008,0.000224,0.0,15.323459999999999,24.452353,2,1,1,128,12,12,NO_SAFE_PATH
DVE025,DEVELOPMENT,1,9.200826,5.835242000000001,3.3381410000000002,0.00021799999999999999,0.0,15.359296,24.562143,2,1,1,128,12,12,NO_SAFE_PATH
DVE025,DEVELOPMENT,2,9.125706000000001,5.817254000000001,3.2804440000000006,0.000217,0.0,15.453269,24.580858,2,1,1,128,12,12,NO_SAFE_PATH
DVE025,DEVELOPMENT,3,9.11725,5.835201999999999,3.255129,0.000221,0.0,15.318467,24.437693,2,1,1,128,12,12,NO_SAFE_PATH
DVE025,DEVELOPMENT,4,9.182733,5.8342920000000005,3.3162040000000004,0.000217,0.0,15.390613,24.575162,2,1,1,128,12,12,NO_SAFE_PATH
DVE025,DEVELOPMENT,5,9.239548000000001,5.869648,3.341745,0.00023400000000000002,0.0,15.346825,24.588096,2,1,1,128,12,12,NO_SAFE_PATH
DVE025,DEVELOPMENT,6,9.133786,5.828601000000001,3.277667,0.00023899999999999998,0.0,15.367234,24.511291,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,0,13.06114,7.969650999999999,5.061634000000001,0.000231,0.0,22.94287,36.005605,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,1,13.00948,8.005623,4.9745740000000005,0.000243,0.0,22.883496,35.894571000000006,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,2,13.075672,8.021237,5.0241929999999995,0.00032700000000000003,0.0,22.838229,35.915654,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,3,13.047604,8.007992000000002,5.0101119999999995,0.00032900000000000003,0.0,22.921789,35.971047,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,4,13.070548,7.990284999999999,5.050658,0.000224,0.0,22.869866000000002,35.942237,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,5,13.067861,7.978042,5.06049,0.000307,0.0,22.828948,35.898537,2,1,1,128,12,12,NO_SAFE_PATH
DVE026,DEVELOPMENT,6,13.075237999999999,8.008903,5.037528,0.00033600000000000004,0.0,22.905746999999998,35.982695,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,0,11.435226,7.4211529999999994,3.983702,0.000241,0.0,18.980815,30.417683,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,1,11.494883,7.458384999999999,4.006837000000001,0.000231,0.0,18.864409,30.360722000000003,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,2,11.421716,7.393652,3.9984189999999997,0.000356,0.0,18.843986,30.267142,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,3,11.448241,7.396388999999999,4.0229040000000005,0.000225,0.0,18.855511,30.305296,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,4,11.384342,7.364597000000001,3.9896009999999995,0.00023999999999999998,0.0,18.958071,30.344013,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,5,11.437316999999998,7.400927999999999,4.0055,0.000372,0.0,18.857682,30.296665,2,1,1,128,12,12,NO_SAFE_PATH
DVE027,DEVELOPMENT,6,11.451547,7.416662000000001,4.005147999999999,0.000247,0.0,18.968647,30.421884,2,1,1,128,12,12,NO_SAFE_PATH
DVE028,DEVELOPMENT,0,12.768637,7.037688000000001,5.6970149999999995,0.005522,1.245407,0.0,14.016314,1,0,0,128,12,12,FRESH_SELECTED
DVE028,DEVELOPMENT,1,12.840709,7.061124999999999,5.745236,0.005314,1.246373,0.0,14.089296000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE028,DEVELOPMENT,2,12.787183,7.028637000000002,5.725552999999999,0.005126,1.246599,0.0,14.035909,1,0,0,128,12,12,FRESH_SELECTED
DVE028,DEVELOPMENT,3,12.821726,7.077312,5.711571,0.00498,1.2717829999999999,0.0,14.095795,1,0,0,128,12,12,FRESH_SELECTED
DVE028,DEVELOPMENT,4,12.798232,7.026766,5.737105,0.005254,1.236009,0.0,14.036245999999998,1,0,0,128,12,12,FRESH_SELECTED
DVE028,DEVELOPMENT,5,12.782536,7.018542,5.730434,0.005393,1.239811,0.0,14.024453,1,0,0,128,12,12,FRESH_SELECTED
DVE028,DEVELOPMENT,6,12.771342,7.026973,5.702955,0.005296,1.263092,0.0,14.036323,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,0,16.09614,8.071168,7.9921359999999995,0.005023,0.690698,0.0,16.788919999999997,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,1,16.124489,8.042239,8.047887,0.005313,0.685031,0.0,16.811758,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,2,16.130483,8.042169,8.055309,0.005162,0.686082,0.0,16.818574,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,3,16.095941,8.013150000000003,8.049633999999998,0.0050030000000000005,0.683436,0.0,16.781419999999997,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,4,16.133298,8.02055,8.080439000000002,0.0051470000000000005,0.681702,0.0,16.817214,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,5,16.145245,8.020679,8.091927,0.005188,0.6804009999999999,0.0,16.827776,1,0,0,128,12,12,FRESH_SELECTED
DVE029,DEVELOPMENT,6,16.129963,8.033911999999999,8.055686,0.0052910000000000006,0.680794,0.0,16.812858,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,0,10.264101,6.365194000000001,3.868304,0.003378,0.24403,0.0,10.510076,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,1,10.261611,6.338236000000001,3.8925629999999996,0.003552,0.248095,0.0,10.511531999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,2,10.225848,6.31903,3.875333,0.003354,0.243071,0.0,10.470915999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,3,10.210852000000001,6.329591,3.849706,0.003541,0.240892,0.0,10.453635,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,4,10.243656999999999,6.324547,3.887923,0.003366,0.25255500000000003,0.0,10.498185,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,5,10.227356,6.331304999999999,3.865073,0.00327,0.242148,0.0,10.471483000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE030,DEVELOPMENT,6,10.269625,6.333698000000001,3.892766,0.00321,0.238559,0.0,10.510088,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,0,10.346236000000001,5.302451000000001,5.010453999999999,0.0051340000000000005,0.348103,0.0,10.696461,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,1,10.330655,5.307130999999999,4.989843,0.005042,0.349065,0.0,10.681633,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,2,10.382976000000001,5.320876,5.020926,0.005067,0.3508,0.0,10.735655000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,3,10.334457,5.2887260000000005,5.012008,0.00543,0.35622899999999996,0.0,10.692924999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,4,10.393540999999999,5.329782999999999,5.029407,0.004860000000000001,0.362663,0.0,10.758284999999999,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,5,10.285083,5.308639,4.942944,0.004925,0.353215,0.0,10.64035,1,0,0,128,12,12,FRESH_SELECTED
DVE031,DEVELOPMENT,6,10.255517,5.307726000000001,4.915314,0.0049180000000000005,0.347086,0.0,10.604413000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE032,DEVELOPMENT,0,14.91942,9.040927,5.848332,0.000275,0.0,26.267529999999997,41.188991,2,1,1,128,12,12,NO_SAFE_PATH
DVE032,DEVELOPMENT,1,14.965509,9.040602,5.894574,0.000232,0.0,26.219013,41.186273,2,1,1,128,12,12,NO_SAFE_PATH
DVE032,DEVELOPMENT,2,14.935334000000001,8.998779999999998,5.906069000000001,0.000224,0.0,26.14722,41.084477,2,1,1,128,12,12,NO_SAFE_PATH
DVE032,DEVELOPMENT,3,14.974682000000001,9.050782999999997,5.8943460000000005,0.000188,0.0,26.086612000000002,41.063148999999996,2,1,1,128,12,12,NO_SAFE_PATH
DVE032,DEVELOPMENT,4,14.951046,9.042828,5.877578,0.00023300000000000003,0.0,26.287399,41.240282,2,1,1,128,12,12,NO_SAFE_PATH
DVE032,DEVELOPMENT,5,14.939872,9.024706,5.885106,0.000221,0.0,26.239358,41.181375,2,1,1,128,12,12,NO_SAFE_PATH
DVE032,DEVELOPMENT,6,14.844828999999999,9.012769,5.802180999999999,0.00028599999999999996,0.0,26.193994,41.040831,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,0,15.709562,9.309553,6.368831,0.000241,0.0,27.934784,43.646309,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,1,15.629286,9.279036,6.319823,0.000243,0.0,28.120101,43.751355000000004,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,2,15.599321,9.278602,6.290427,0.000229,0.0,28.063779,43.665114,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,3,15.615632,9.28236,6.302175,0.00023300000000000003,0.0,27.938978,43.556881999999995,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,4,15.706802,9.302203000000002,6.3747669999999985,0.000235,0.0,28.010635999999998,43.719434,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,5,15.691345,9.288279000000001,6.372209,0.00032900000000000003,0.0,28.033044999999998,43.726307,2,1,1,128,12,12,NO_SAFE_PATH
DVE033,DEVELOPMENT,6,15.597273,9.27804,6.288989,0.000222,0.0,27.923555,43.522777000000005,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,0,7.655751,5.179336999999999,2.449421,0.000219,0.0,11.950852999999999,19.608467,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,1,7.686087000000001,5.188060999999999,2.4703410000000003,0.00022,0.0,12.134094999999999,19.821565999999997,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,2,7.685685,5.180102,2.478289,0.000183,0.0,12.074993000000001,19.762428,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,3,7.5780140000000005,5.208741,2.341573,0.000187,0.0,12.07236,19.652351,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,4,7.661228,5.181158,2.453522,0.000214,0.0,12.083198,19.746252000000002,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,5,7.67652,5.174436,2.4748720000000004,0.000241,0.0,12.172873,19.851428,2,1,1,128,12,12,NO_SAFE_PATH
DVE034,DEVELOPMENT,6,7.686064,5.173640000000001,2.484192,0.000231,0.0,11.992123,19.679894,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,0,9.670406000000002,6.531528,3.1115950000000003,0.00026700000000000004,0.0,15.647018,25.318926,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,1,9.63469,6.502072999999999,3.1056230000000005,0.000232,0.0,15.563932000000001,25.200287,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,2,9.567349,6.512041000000001,3.0280689999999995,0.000275,0.0,15.56721,25.136427,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,3,9.65234,6.495143999999999,3.1304390000000004,0.000211,0.0,15.547013999999999,25.201175,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,4,9.650437,6.486095000000001,3.1375480000000002,0.000235,0.0,15.527116,25.179327,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,5,9.654311,6.482178000000002,3.145886999999999,0.00023400000000000002,0.0,15.59281,25.248735,2,1,1,128,12,12,NO_SAFE_PATH
DVE035,DEVELOPMENT,6,9.673922000000001,6.509980999999999,3.1367500000000006,0.000256,0.0,15.510871,25.18639,2,1,1,128,12,12,NO_SAFE_PATH
DVE036,DEVELOPMENT,0,7.219270000000001,5.06631,2.1255450000000002,0.000229,0.0,11.086655,18.30763,2,1,1,128,12,11,NO_SAFE_PATH
DVE036,DEVELOPMENT,1,7.231501000000001,5.086693,2.116324,0.000235,0.0,11.041002,18.274406,2,1,1,128,12,11,NO_SAFE_PATH
DVE036,DEVELOPMENT,2,7.149843,5.072295,2.0491930000000003,0.000231,0.0,10.967447,18.119021,2,1,1,128,12,11,NO_SAFE_PATH
DVE036,DEVELOPMENT,3,7.225983,5.095046999999999,2.1013590000000004,0.000212,0.0,11.145886,18.373685000000002,2,1,1,128,12,11,NO_SAFE_PATH
DVE036,DEVELOPMENT,4,7.223791,5.0758730000000005,2.120307,0.000217,0.0,11.045643,18.27111,2,1,1,128,12,11,NO_SAFE_PATH
DVE036,DEVELOPMENT,5,7.178254,5.065949,2.0844300000000002,0.00026000000000000003,0.0,11.129378,18.30953,2,1,1,128,12,11,NO_SAFE_PATH
DVE036,DEVELOPMENT,6,7.201069,5.066651,2.106786,0.000236,0.0,11.049648999999999,18.252427,2,1,1,128,12,11,NO_SAFE_PATH
DVE037,DEVELOPMENT,0,12.010181000000001,7.137858000000001,4.838076,0.00423,0.237637,0.0,12.250011,1,0,0,128,12,12,FRESH_SELECTED
DVE037,DEVELOPMENT,1,11.995394000000001,7.12952,4.833407,0.0044340000000000004,0.23533199999999999,0.0,12.232617,1,0,0,128,12,12,FRESH_SELECTED
DVE037,DEVELOPMENT,2,11.950792,7.109032,4.808887,0.004261999999999999,0.244196,0.0,12.197076,1,0,0,128,12,12,FRESH_SELECTED
DVE037,DEVELOPMENT,3,11.951012,7.134300999999999,4.783574000000001,0.004916,0.234118,0.0,12.187253,1,0,0,128,12,12,FRESH_SELECTED
DVE037,DEVELOPMENT,4,11.979388,7.101702999999999,4.8456790000000005,0.004078,0.238029,0.0,12.219413000000001,1,0,0,128,12,12,FRESH_SELECTED
DVE037,DEVELOPMENT,5,11.971796,7.143414,4.795839,0.004041,0.242845,0.0,12.216673,1,0,0,128,12,12,FRESH_SELECTED
DVE037,DEVELOPMENT,6,11.994134,7.126055,4.835666,0.004184,0.235589,0.0,12.231641,1,0,0,128,12,12,FRESH_SELECTED
DVE038,DEVELOPMENT,0,5.894749,4.344803,1.517974,0.004386999999999999,0.17220500000000002,0.0,6.069,1,0,0,128,12,12,FRESH_SELECTED
DVE038,DEVELOPMENT,1,5.936973,4.383552,1.52026,0.0048449999999999995,0.16309800000000002,0.0,6.102223,1,0,0,128,12,12,FRESH_SELECTED
DVE038,DEVELOPMENT,2,5.893180999999999,4.352422999999999,1.508564,0.004386,0.163124,0.0,6.058308,1,0,0,128,12,12,FRESH_SELECTED
DVE038,DEVELOPMENT,3,5.909973,4.352856,1.525543,0.004239,0.16425800000000002,0.0,6.0763490000000004,1,0,0,128,12,12,FRESH_SELECTED
DVE038,DEVELOPMENT,4,5.961296,4.405743999999999,1.5221260000000003,0.004639,0.163845,0.0,6.127171000000001,1,0,0,128,12,12,FRESH_SELECTED
